avg_l,std_l,med_l,q25_l,q75_l,avg_a,std_a,med_a,avg_b,std_b,med_b,avg_h,avg_s,avg_v,skin_tone_index,undertone_ratio,dom1_l,dom1_a,dom1_b,dom1_freq,dom2_l,dom2_a,dom2_b,dom2_freq,dom3_l,dom3_a,dom3_b,dom3_freq,image_name,predicted_skin_type,cluster_label
174.04032012195125,2.84567052751728,174.0,172.0,176.0,144.15846036585367,1.677677167486994,144.0,147.23666158536585,1.586100203325039,147.0,9.038185975609755,91.44413109756096,206.3685975609756,13.378216463414631,0.9790934473975292,176.04561546840958,144.25531045751634,147.41584967320262,0.5597560975609757,171.29265619291192,144.346547314578,147.41103397880892,0.4172256097560975,175.0794701986755,138.39403973509934,139.71854304635764,0.0230182926829268,ISIC_9549857,9,5
192.10707204230008,9.802739323376622,192.0,184.0,199.0,140.94837335683337,2.062736145179632,141.0,132.89630608797827,3.807337683884819,133.0,83.38158184622164,46.18161122126753,212.7108026731292,-9.953668208856584,1.0605890178590396,193.6731457800512,141.13520886615515,132.23290707587384,0.4297569214951898,181.38077910958904,141.17786815068493,132.55693493150685,0.3431005360945876,205.39545454545456,140.24448051948053,134.67435064935066,0.2271425424102225,ISIC_7918608,5,6
215.650117370892,4.571048408658477,216.0,212.0,219.0,143.17640845070423,1.0637462643216018,143.0,131.19542253521126,1.7501382064430764,131.0,152.0100938967136,43.6037558685446,242.12517605633803,-33.33856807511739,1.0913215931680962,220.27524056819917,143.10080953108294,131.32839468458835,0.3842136150234742,215.16403464085585,143.2489386992698,131.1407709288504,0.3455985915492958,209.69483058210247,143.19113814074717,131.0762380538662,0.27018779342723,ISIC_0796372,2,1
166.02957396939198,3.869620572924969,166.0,163.0,169.0,141.80966496622088,1.9250302375277384,142.0,153.37198400661796,2.331170612578062,154.0,12.457396939197574,107.7774713911485,196.28636426306355,22.52492072245968,0.9246125140689104,162.15145118733506,141.7952506596306,153.5952506596306,0.3919067971873707,166.78720319013956,141.98930578212796,153.63929671923148,0.3803253826003033,171.43734866828086,141.53450363196126,152.54146489104116,0.2277678202123259,ISIC_8283435,4,9
132.3341389187254,4.351105758612152,132.0,129.0,135.0,170.70972073039744,3.170978432355527,171.0,143.55397422126745,3.318924104209636,144.0,163.95255997135698,136.91621911922664,195.5071607590405,61.94496956677408,1.189167417793667,129.19772472360202,171.4372696683224,144.82470757891363,0.5586287146437522,136.4063975955346,170.56784027479603,142.38020609703733,0.4169351951306838,134.55311355311358,156.4981684981685,134.5311355311355,0.0244360902255639,ISIC_4347161,7,0
186.292897362442,6.798540145522384,186.0,181.0,191.0,145.5647535315618,2.079576246834776,145.0,157.8585399585103,4.204815465973876,157.0,11.948137903783463,114.19272942803516,227.02034969870596,4.734090684579655,0.9221214408077376,187.43845575332165,145.4863374279268,158.4271747305089,0.3941519312456781,179.45063818702783,146.2013545194061,158.68585569158634,0.3792354045243505,195.7472766884531,144.63616557734204,155.4862745098039,0.2266126642299713,ISIC_6633174,4,9
201.6140883399623,9.89564634528226,201.0,193.0,210.0,139.63292861628636,0.7961389357882924,140.0,133.90831065522295,1.8410139138245172,134.0,38.83441490475194,42.38203893657107,221.6777266066569,-19.55171655850952,1.0427502035202332,201.47221414023855,139.83677625836486,133.97061390747746,0.3597446095876073,213.24682513839144,139.0384239661348,133.52979485509607,0.3214360477287,190.04596191726856,140.00229809586344,134.21963230466184,0.3188193426836927,ISIC_8508985,3,7
174.42473966550963,3.575353043811226,174.0,171.0,177.0,140.0089933733039,2.318872023756936,140.0,148.15596402650678,1.937828629681088,148.0,11.743215525402334,88.51546229094352,200.42284632376143,12.02474755443356,0.945010785378487,178.07354965585057,140.03579154375615,147.5472959685349,0.4011517828968128,171.7256790123457,142.02493827160495,149.14543209876544,0.3195014200063111,172.27195707427282,137.66478395933353,147.89833380401018,0.279346797096876,ISIC_1127639,4,9
225.18650375675867,3.5425988684365493,225.0,222.0,228.0,141.82473140931114,0.9140635782588672,142.0,129.2377642019521,2.7418599216226545,129.0,153.95927252299697,37.67460150270346,248.89909416473563,-43.8677550733797,1.0973937943846832,228.57577268195416,141.66866068461283,128.29877035559986,0.4225826838002949,222.0382365231927,142.0687421646469,127.74300041788548,0.3360719050628467,223.636019784696,141.758219377364,132.96334012219958,0.2413454111368583,ISIC_3812244,2,1
183.46675,4.368912271664425,183.0,180.0,187.0,139.8585,1.569440797439224,140.0,151.37383333333332,2.879192358785513,152.0,12.729083333333334,93.65583333333332,212.0475833333333,3.902950000000004,0.923927786467204,188.15160034602076,140.14186851211073,153.35942906574394,0.3853333333333333,180.17257438551096,139.98680465717982,147.93324708926264,0.3220833333333333,180.92309883224152,139.34406152093422,152.546283110225,0.2925833333333333,ISIC_5301965,4,9
209.7199466029649,6.025693290901569,210.0,205.0,214.0,145.06674629382422,1.2925968621313375,145.0,137.2754162860957,4.104723825905981,137.0,42.74053256516546,58.896156818660856,242.47790346378136,-25.01729782898897,1.0567568443859037,211.3312673299625,144.96770510520307,137.55977817648017,0.4309702803344341,203.6555331253441,145.15525784547623,139.44136538814462,0.3829832080376589,218.45194119864303,145.1138333961553,132.16961929890692,0.1860465116279069,ISIC_2315448,3,7
142.47748204478242,5.258800730764785,142.0,138.0,146.0,139.1197296155471,3.724833515442908,138.0,145.0854245880862,2.169898841800127,145.0,11.29945078158006,90.90283058724124,162.74381073088298,42.78406421630757,0.958881434311608,147.847468489639,137.4029053621021,145.2531510361034,0.3954372623574144,139.44455021418375,137.59852451213706,145.50999524036175,0.3547106041402619,138.27947154471548,144.00745257452576,144.21510840108402,0.2498521335023236,ISIC_5173385,10,2
109.69037876403316,5.579588944830127,110.0,105.0,114.0,163.2698562585248,3.7658061209439184,163.0,133.94470674640647,2.17457240167789,134.0,173.63141328297135,131.14437099989507,156.7795614311195,79.47399013744622,1.218934648744965,112.47931488801052,160.86007905138342,132.94466403162053,0.39817437834435,103.62853146853148,163.13566433566433,133.76167832167832,0.3750918056867065,114.82091624248037,167.72373900971772,136.00370198981952,0.2267338159689434,ISIC_4129376,7,0
217.38376928236084,5.292542316263396,218.0,213.0,221.0,141.8261569416499,1.2439902154440332,142.0,136.84050972501677,2.8918666691369173,137.0,23.30778001341381,50.95747820254863,245.41535881958416,-33.78376928236084,1.0364339248831549,217.1310912834592,141.9193548387097,137.8177762525738,0.394299128101945,223.0448316366484,141.50039154267816,135.53817541111982,0.3391683433936955,210.47785606441872,142.10820332159034,137.08127830900855,0.2665325285043595,ISIC_8929288,3,7
150.45600799854572,6.332477666217013,149.0,145.0,156.0,143.58062170514452,3.3441213311582216,144.0,136.89965460825306,2.3854833248807403,137.0,28.55898927467733,69.73859298309398,174.17424104708235,33.688074895473555,1.0488018514582154,145.2486296006264,141.0066562255286,137.74158183241974,0.4642792219596437,159.0063532401524,145.75412960609913,136.01778907242695,0.2861297945828031,150.3404952658412,145.87691187181358,136.34450109249818,0.2495909834575531,ISIC_8441293,6,4
237.14018369690007,11.74111695245258,237.0,228.0,248.0,126.58559127439725,1.3078712383973292,126.0,134.42405281285878,3.236439712598441,134.0,27.96394948335247,16.47003444316877,237.82428243398397,-58.83729047072333,0.9416884791722592,236.02302631578948,126.40131578947368,134.48370927318297,0.3656716417910448,250.5242136794809,126.22532867365618,132.9675486769845,0.345752009184845,222.5603739805053,127.25024865725084,136.08931768450367,0.2885763490241102,ISIC_0871035,1,3
214.3496323529412,4.990634597760594,215.0,210.0,218.0,143.28553921568627,0.8904926502935528,143.0,139.05765931372548,2.1245060352319043,139.0,5.145098039215687,59.05765931372549,246.1390318627451,-29.64667279411765,1.030403716118831,214.7870863599677,143.2366424535916,139.53785310734463,0.3795955882352941,219.95715695952612,143.1660414610069,138.22527147087857,0.3103553921568627,208.2009881422925,143.46501976284586,139.30296442687748,0.3100490196078431,ISIC_2636628,3,7
164.42912323727774,8.350563873882404,164.0,158.0,171.0,136.14721030042918,2.5864755553072,136.0,153.8471489883507,3.5356287846720758,154.0,15.667811158798283,103.33660331085224,185.89160024524836,22.56918454935623,0.8849510851918834,165.34472001247855,136.26236156605836,153.946342224302,0.393071735131821,155.62538487854934,137.13701676359906,153.6375299349983,0.3584304107909258,175.67924993831718,134.5373797187269,153.99259807549964,0.2484978540772532,ISIC_3635300,4,9
223.15040286481647,3.1991212683057704,223.0,221.0,226.0,142.83533273649658,1.0600215371424535,143.0,133.19892569382273,1.120066840059318,133.0,111.76025067144136,43.25150701283199,251.28421366756191,-40.34012533572068,1.0723459012076832,223.5411620628657,143.06545108177983,133.37637773846782,0.4389137570874366,219.22396548342812,143.1372818199647,133.07373994900962,0.3040286481647269,227.13211051776184,142.0852101230555,133.04434641281634,0.2570575947478364,ISIC_7716727,2,1
208.7775076410114,8.998419009103198,208.0,202.0,216.0,130.87253403723255,1.898126113384428,131.0,140.26618505140317,3.1166982408686037,140.0,16.239510975270907,44.273478744095584,218.3138371769936,-27.435891914420687,0.9330297580915478,208.8528266913809,130.641890639481,139.86524559777573,0.374409558210614,199.12126111560227,132.18977364591754,141.91208569118834,0.3440539038621839,220.46582778188997,129.57142857142858,138.7905255366395,0.281536537927202,ISIC_4930672,1,3
207.72246444142664,5.831474846015599,208.0,203.0,212.0,147.99907083124867,1.5519726040356172,148.0,131.45543563719534,3.0100249924673004,131.0,153.0280180115789,56.01129297405475,241.70380959188049,-23.88611250089344,1.1258496756362013,207.97334575955264,147.93028890959926,132.21155638397016,0.3834607962261454,200.832305231894,148.4902901530729,132.00936714644735,0.3128439711242942,214.50341256766296,147.57990115321252,129.93010120028242,0.3036952326495604,ISIC_5832623,2,1
120.09170339441738,3.7167478770953655,120.0,117.0,122.0,144.72968375473596,1.950183221859264,145.0,147.8918271089461,1.6151793426047791,148.0,9.243253692105467,119.37578288100208,148.25910461609834,67.69474986468724,0.9786184726890592,120.830848518314,145.0265046935395,147.96907785753726,0.4200881466017165,116.5373309817754,144.48108955516363,147.96511855771115,0.3945720250521921,125.98331247392572,144.58614935335837,147.56070087609513,0.1853398283460914,ISIC_9079928,10,2
187.14622889525037,13.767566575563864,188.0,177.0,199.0,135.1171350119764,5.374985414594472,134.0,147.7673657767132,3.8149156302042178,147.0,14.84933107437051,76.77601215166209,206.21832096745925,-2.280878658643473,0.9143908410212804,201.248192029543,131.3043545160794,147.4263732881982,0.3793304901559853,185.62215354586857,136.82839947950552,146.8983409238777,0.3595256178068586,168.73937360178982,138.3069351230425,149.45838926174497,0.261143892037156,ISIC_5483519,4,9
148.0184182015168,4.444928636172965,148.0,144.0,151.0,157.82815234602884,2.3621535002808765,158.0,148.23618634886242,2.471011159145728,148.0,4.248687390615885,118.74814567880657,197.6339694974581,43.80088340695058,1.0647072458240394,148.4239152169566,157.5396920615877,147.86562687462506,0.4164513709475789,143.48209236569272,158.5918944392083,149.6013195098963,0.353696141345112,154.2726942628903,157.1750181554103,146.80537400145244,0.2298524877073089,ISIC_6580094,8,8
220.9626449119794,5.882356088686431,221.0,216.0,226.0,140.1897810218978,0.9650971304572624,140.0,136.63877813899282,1.350398571738522,137.0,5.304913206158376,46.89848494142183,246.2657793044225,-37.91407716371222,1.025988176060906,221.08943089430892,140.37161246612467,136.71527777777777,0.3621419370667975,227.54169769173484,139.73454951600894,136.54970215934475,0.3295099061522419,213.78317087726276,140.46270141237318,136.64412174259002,0.3083481567809605,ISIC_1541028,3,7
177.9766476388168,9.691107559029469,179.0,170.0,186.0,132.6258432797094,1.3267502475376405,132.0,139.54369486248055,1.920969809529172,139.0,13.531655422937208,51.05801764400623,187.30856253243385,3.674213803840168,0.9504251260235016,188.6218436264071,132.23760267721326,139.52160024338303,0.3411520498183705,178.37384330660086,132.57233189389265,140.18121529919802,0.3368448365334717,166.2965228589826,133.0925627817128,138.9016419832582,0.3220031136481577,ISIC_0075663,6,4
111.78376567435627,4.495453886268829,111.0,108.0,114.0,166.15794007849144,3.330742411968181,167.0,147.89824830094764,2.411421840492133,148.0,34.364315114386905,146.24619507992725,167.43122427491147,82.43309083947545,1.1234611008088309,109.30949041608228,166.78385538413588,148.3027894654823,0.6146262084809037,117.3533204384268,167.09155383623468,147.66473243068987,0.2969273475638939,110.27586206896552,158.7090517241379,145.88146551724137,0.0884464439552024,ISIC_5436888,8,8
179.55525448553644,3.1265984325427563,179.0,177.0,182.0,156.15342365433906,2.611575749959797,157.0,129.3824240205053,1.8443850635199333,129.0,172.45258147198828,78.91182716953497,221.79523983888689,6.105499816916876,1.206913634269633,177.66707616707615,157.36626886626885,128.7918567918568,0.4172830465031124,183.06906443071492,157.04236540158868,128.68115622241834,0.3318930794580739,178.04700729927006,152.95941605839414,131.29284671532844,0.2508238740388136,ISIC_2058911,7,0
205.7526213030588,9.261862884497935,206.0,198.0,213.0,140.5273700195242,1.2375897924172323,141.0,138.53799985537637,3.3500575097999987,138.0,6.958059151059368,54.938607274567936,230.89399088871207,-22.033010340588618,1.014359670434306,206.2202158979392,140.66555446516193,138.746025515211,0.3677778581242317,195.1662326388889,140.876953125,139.41080729166666,0.3338636199291344,216.99830344159,139.9663111972855,137.30634997576345,0.2983585219466338,ISIC_9935437,3,7
233.59565191061589,1.9425087556251857,234.0,232.0,235.0,140.21056137588567,0.93761300927048,140.0,127.73348271059166,1.1515685739122643,128.0,169.5366075213468,31.14951856113365,254.13353115727003,-53.2124386846727,1.097680478318741,234.07393469839516,140.25201992252352,127.56757055893746,0.5471446738932962,230.90442192538,140.97397512666973,128.0776140027637,0.2629443468782171,235.9438775510204,139.0341198979592,127.73501275510203,0.1899109792284866,ISIC_5318217,2,1
154.3313891203428,8.217981717416544,155.0,147.0,161.0,153.19902392572314,5.805944439449199,153.0,143.61468872753244,3.4849609285633263,144.0,32.293655517200335,101.43542435424354,196.1759314367337,34.712724675633865,1.066736380628937,161.52015636452475,152.10383581724895,144.38822379672612,0.4872039042971074,147.98715782358903,150.19803987833726,144.71172693477527,0.3522199738126413,146.43587842846546,163.10452186805043,138.8613787991104,0.1605761218902511,ISIC_0517460,8,8
173.12132223654905,11.25246261216882,173.0,163.0,183.0,130.39971867307466,1.547548998741774,130.0,132.37193763919822,4.378483985400874,132.0,40.22705427265268,24.30699800726761,173.31918884069862,5.710174657132811,0.985100854060868,185.22429906542055,129.2747663551402,128.72647975077882,0.3762747626304067,160.172525107604,131.70803443328552,135.7302725968436,0.3278630875630055,172.03592577970784,130.38531385708646,133.29530201342283,0.2958621498065877,ISIC_5683393,6,4
187.20543829339744,2.9516895142145363,187.0,185.0,189.0,134.53128520994517,1.360759077789935,134.0,153.60564861413656,2.1167326215721936,153.0,16.448358747089312,91.8032749943664,208.54683392173064,-0.7643581461729241,0.8758224561758694,190.4181669394435,134.9936579378069,153.34308510638297,0.3671599188762863,184.88398428472385,134.46498728911487,155.44280101687082,0.3250206565011643,185.82454856027329,134.0497803806735,151.9790141532455,0.3078194246225494,ISIC_1966916,4,9
221.9717229957677,3.097210165276344,222.0,220.0,224.0,142.32540023308593,1.0574711421269505,142.0,131.50708458565907,1.6819949521254298,132.0,155.8104643317181,40.933938538919215,247.941789854628,-39.82197755014417,1.082264045765076,222.3675759937646,142.36399064692128,131.9028838659392,0.3934858614978838,218.37951018882032,142.44905589829875,131.62890259861658,0.3280991228608231,225.6455166336197,142.12513769552766,130.80414188147168,0.278415015641293,ISIC_9846729,2,1
223.6914465408805,4.197590179653621,225.0,221.0,227.0,140.32415094339623,0.9282202500279788,140.0,137.21226415094338,1.191864679609648,137.0,5.6735220125786165,48.35,250.11509433962263,-40.4305220125786,1.0226792888005745,224.3049300060864,140.4758064516129,137.26232501521608,0.4133333333333333,218.2855933996192,140.80389253226147,136.97821028136238,0.2972955974842767,228.36905020647689,139.61464898935014,137.3812214735927,0.2893710691823899,ISIC_0778724,3,7
218.61674903527185,6.277287146295376,219.0,214.0,224.0,131.609031209803,0.735621094909163,132.0,133.29835488457113,1.3097321930146386,133.0,10.005280617426038,24.526436937241893,225.89743416153277,-39.14453320695959,0.987326673690026,217.89692553758664,131.60991647414252,133.27741247556423,0.3809491571322185,224.96152469577663,131.54957050823194,133.20114531138154,0.3783088484191997,209.78543307086613,131.70106861642296,133.48425196850394,0.2407419944485817,ISIC_0901403,1,3
182.9939611247405,15.883903318067794,185.0,170.0,197.0,144.560608919922,2.3491790246931368,144.0,154.88784047304523,3.0609852532277992,155.0,11.546392401081963,107.54758759514374,220.5438762030572,6.840573693149658,0.9333243923162298,198.41882281737003,143.7635043123014,156.41201392041154,0.4157388186450274,180.5612878200155,144.45248254460822,154.76842513576415,0.3248411649996854,161.35793804453047,145.9704743465634,152.5989835430784,0.2594200163552871,ISIC_1389620,4,9
155.52855931550144,2.9461712670495164,155.0,153.0,158.0,155.60918831419102,2.641634065635541,156.0,137.66206737069297,2.289912380222703,138.0,102.6958298003546,91.22068912356433,198.53850304478533,32.452817389963755,1.1303707693962115,153.14252669039146,154.832384341637,138.97686832740214,0.4330532644723657,158.0981443298969,154.63402061855672,137.53649484536083,0.3740075541509288,155.9069117059529,159.2429085097882,134.95325609268878,0.1929391813767054,ISIC_6465925,7,0
170.4526713745631,4.630781397086381,170.0,166.0,174.0,155.93751337470576,2.090014809245001,156.0,135.82616449104788,1.8106248719822409,136.0,169.16049646907769,84.70761109922249,214.6885655182253,17.076431985162998,1.1480667401479632,165.8766268497058,155.8716348725263,135.94562310572294,0.4000998644696483,171.35648503453567,156.18073676132002,136.17114351496548,0.3717811541479421,177.00562851782362,155.656660412758,135.05440900562851,0.2281189813824095,ISIC_3519939,7,0
173.9373132152489,3.958087228170091,174.0,171.0,177.0,155.65770099861507,3.301310175227253,156.0,132.43581893724033,2.975214553302593,133.0,170.60900940301772,81.33304176689263,216.43939062613893,12.490742765507685,1.1753443327815714,177.99043151969985,154.02776735459662,133.2857410881801,0.3885122822363146,171.2535483870968,154.60064516129032,134.40193548387094,0.3389459873168598,171.49719176250335,159.29580101631456,128.7790853169297,0.2725417304468255,ISIC_8376027,7,0
214.512120177535,4.206995577638377,214.0,211.0,217.0,141.6812905428474,1.995170399684893,142.0,145.78286104472517,2.0531017782189744,146.0,9.7704848071014,72.77953226357118,247.2564015022192,-28.272874701263238,0.9718651411343144,214.9002833864683,141.8313850513638,145.70279844137443,0.4817343803345851,210.0696635120925,142.77181913774973,147.25078864353313,0.3248548992830317,221.00264783759928,139.47661076787293,143.51809355692848,0.193410720382383,ISIC_2491594,3,7
189.1922644079844,4.194508992488849,189.0,186.0,192.0,135.65758455250844,1.5548091576766188,136.0,155.8596813362554,1.0462441630135846,156.0,16.242907066279688,98.30634365930226,213.66558076171296,-1.7370846413552172,0.8703827358405166,185.10907207340537,136.17774160130236,155.9908243303241,0.4002250784813125,189.90552416823604,135.83129315756435,155.78468298807283,0.3774210744535923,195.33111347895576,134.42647842301545,155.75093233883857,0.222353847065095,ISIC_7688025,4,9
222.3389891958524,4.369111173010847,223.0,219.0,226.0,142.31564063519687,1.1454011324680786,142.0,133.3977231527808,2.543330369316154,133.0,88.74280327749982,43.8968167645566,249.6076426655065,-39.62498005945907,1.0668520166845892,222.2367666730365,142.37187081979744,134.27670552264473,0.3794503661808426,226.5801363193769,141.95890944498538,132.4222005842259,0.3723442825030817,216.1329243353784,142.76482617586913,133.51738241308792,0.2482053513160757,ISIC_9267639,2,1
174.52992584745763,6.318095530978398,174.0,169.0,179.0,139.42220603813558,1.1121140569962351,139.0,152.36228813559322,1.1373369959698,152.0,13.30475370762712,98.93319650423727,201.7090174788136,13.005422404661005,0.9150702486389268,175.2359843546284,139.3647327249022,152.35332464146023,0.40625,168.13264753654576,139.77603320700234,152.5888828731276,0.3668564618644068,183.60927925299097,138.95302013422818,152.01196381674936,0.2268935381355932,ISIC_3652583,4,9
196.5366591529244,17.370635771514685,201.0,190.0,209.0,142.1997271325187,3.120513329122179,142.0,137.26794400284732,1.9317255156306965,137.0,11.611579072250564,56.53778621426029,222.66674575869024,-12.696357812314616,1.0359280734203198,210.10790910245012,140.34429351275867,136.51517075028562,0.4671372642069047,194.8502407438154,142.4413083181139,137.74879628092313,0.3572191244512991,163.8309668695066,146.64874915483432,138.29344151453685,0.1756436113417961,ISIC_3117632,3,7
187.9886216332997,9.05193380227988,188.0,180.0,195.0,143.1327956214893,1.5580172957473974,143.0,148.80973642517642,3.46455191196387,148.0,10.099236641221374,89.28489125738153,221.0689903499928,-0.4058620193000095,0.9618509476693342,188.87940275650843,143.15007656967842,148.55436447166923,0.3762062509001872,178.24778761061944,143.52373290426388,149.72687047465809,0.3580584761630419,199.8525745257452,142.58157181571815,147.93550135501354,0.2657352729367708,ISIC_5039396,4,9
215.46689694876224,9.728127720935726,215.0,208.0,223.0,140.19740932642486,2.784074326810835,140.0,133.96131260794473,2.509349266344385,133.0,50.085722510074845,41.5447898675878,238.25964306275188,-33.21928036845137,1.0465513970530946,216.1323529411765,140.74711946634326,134.30442692540933,0.3805411629245826,204.60375426621167,141.11672354948806,134.27679180887372,0.337363270005757,227.5280830280831,138.36324786324786,133.12454212454213,0.2820955670696603,ISIC_6407239,3,7
172.84223781255622,4.69295864752209,172.0,169.0,176.0,154.69850692570606,2.77804260343663,154.0,129.1891527253103,1.2081159490337865,129.0,172.33459255261738,77.7627271091923,211.86310487497752,12.32406008274868,1.1974573072714718,168.26023391812865,155.34952766531714,129.26653171390012,0.3998920669185105,173.55389221556885,154.25424151696606,129.22305389221555,0.3604964921748516,179.41854354354356,154.2804054054054,129.00900900900902,0.2396114409066378,ISIC_8909957,7,0
160.54234886649874,3.251443395689098,160.0,158.0,163.0,153.63570528967256,2.417890329635177,154.0,132.68710642317382,1.961958103402145,133.0,175.33147040302268,81.46386964735517,198.5199937027708,25.354494647355168,1.1578796000034264,158.94239631336404,151.9900921658986,133.56912442396313,0.341624685138539,158.45558940707758,155.74595734708225,132.81462385751112,0.3358784634760705,164.41054430070784,153.18110812789843,131.6199658286551,0.3224968513853904,ISIC_5986786,7,0
207.11320754716985,8.407441342906834,208.0,200.0,214.0,139.26748503447757,1.1890287351668738,139.0,144.56512843828142,5.243898095456336,144.0,10.14670000757748,68.05819504432826,233.86027127377437,-21.96342350534213,0.9633545579450636,198.18401089282244,139.53297023925307,144.11495817934258,0.3895582329317269,214.9859594383776,139.10162692221974,140.63761979050588,0.340001515495946,210.0776127766881,139.09358363687306,150.15130288596248,0.270440251572327,ISIC_1573905,3,7
221.15468839518743,5.25351997224503,222.0,217.0,226.0,141.355846966707,1.0188501372984593,142.0,136.05582786937424,1.807180403147561,136.0,8.354701126742631,47.5070341842256,248.3132599146986,-37.93118594436309,1.038954661412039,226.3828298887123,140.9381558028617,136.060413354531,0.4004074097651028,220.65563578018453,141.5738066586442,136.09647011632572,0.3173976701254058,214.2977667493797,141.70336115497406,136.00360929393187,0.2821949201094914,ISIC_7894744,3,7
126.72810961250268,4.119409576844995,126.0,124.0,129.0,164.15467779918646,3.1088765701087624,164.0,156.98736887176193,2.9326360604762614,157.0,5.32327124812674,156.98715478484266,184.3417897666453,69.61450438878184,1.0456552557214125,124.07740324594258,164.55288032816122,157.58141608703406,0.6005138086062941,130.97075854082223,164.54111175448756,157.0110017371164,0.3694069792335688,127.46975088967972,151.45907473309612,144.8434163701068,0.030079212160137,ISIC_6654875,9,5
236.098430722123,2.404452807104459,236.0,234.0,238.0,137.12885940290892,1.559889391065277,137.0,131.57725184996173,1.6881347484477012,131.0,78.35717019647869,28.382686909926,254.1471038530237,-55.4865973462618,1.0421926818881344,236.0827489481066,137.4735857877513,131.01090852423252,0.4093518754784384,238.5315451454477,135.49036645258784,132.32357385719683,0.3377137024751212,232.875157629256,138.75863808322825,131.49735182849938,0.2529344220464404,ISIC_9101501,2,1
166.88022039447418,8.172774622884802,166.0,160.0,173.0,132.86281242513775,1.5212910894388123,133.0,133.6298011658548,3.085589452570736,134.0,20.547233091112357,33.97628363810588,171.76467300167693,13.067563682823582,0.9942602722100302,167.285441426146,132.80432937181664,133.5025466893039,0.3761079613511139,158.39125610297378,133.5142032845095,134.5341766533511,0.3599776411403018,177.87624810892584,132.05809379727685,132.57821482602117,0.2639143975085842,ISIC_9013967,6,4
174.4229484149621,3.140697363712918,174.0,172.0,177.0,140.4187107815174,1.5152678011539369,141.0,153.28261755358162,2.127427064577992,153.0,13.10496292070736,102.40770923315134,203.54641023551463,13.687450085567612,0.9160771381768784,174.86067789561238,141.03035974215013,154.27115824495735,0.3918996006845407,171.45135363790186,139.8614636209814,153.2227157360406,0.385298671664901,178.79188002926116,140.30651060716897,151.64740307242135,0.2228017276505582,ISIC_9861391,4,9
241.76880293262545,15.389926806833028,255.0,225.0,255.0,128.9048792820124,2.3038640073017227,128.0,126.94760460118822,2.2659087187546394,128.0,54.69940589053217,5.153899633421818,243.23056503602575,-65.01305776766526,1.0154178925454649,254.93138686131385,127.99595732734416,128.01852891633914,0.5628239160662369,221.1145251396649,129.79748603351953,126.64338919925513,0.2715206674251043,230.90194582220525,130.52995040061043,123.8077069820679,0.1656554165086588,ISIC_3976496,1,3
216.7707863902659,4.2526158335261135,217.0,213.0,220.0,143.71101847679134,0.9873445703983544,144.0,137.8369761153673,1.4133809945808395,138.0,3.8986029743127535,56.0784136998648,248.7124831004957,-32.306388012618314,1.0426157922265331,221.17634189031503,143.4595974329055,137.89235705950992,0.3862100045065345,216.1042397194772,143.74800765062162,137.83901817022632,0.3534249662009914,211.14063176114237,144.03375162267417,137.75205538727823,0.260365029292474,ISIC_4221820,3,7
215.06851943990333,4.78435347643751,216.0,211.0,219.0,144.81995877461085,1.542741807129902,145.0,133.10540905536996,1.8990193976754488,133.0,123.17776672116,49.07257090056152,245.5194399033336,-31.690909090909077,1.0880094875353483,219.8464150943396,144.15735849056605,133.03622641509435,0.3767147629540123,214.69280548153787,144.98496383707652,133.33993148077656,0.3735162413817613,208.42588904694165,145.5724039829303,132.85917496443813,0.2497689956642263,ISIC_0846915,2,1
203.11296023564063,7.482727872981832,202.0,197.0,208.0,134.94079528718703,2.4606535437488253,135.0,149.3655375552283,4.170990632375513,149.0,15.024300441826217,75.72754050073638,224.6770250368189,-17.821060382916066,0.9034265096326336,196.29131652661064,135.70483193277312,150.5577731092437,0.4206185567010309,204.69056748466255,134.85621165644173,148.96779141104295,0.3840942562592047,214.70286576168928,133.46153846153845,147.57993966817497,0.1952871870397643,ISIC_4508878,4,9
129.36921729437057,8.861601608760047,129.0,122.0,135.0,150.2982721554264,2.364585172692692,150.0,157.11585317302334,3.712436233513135,158.0,10.216418504658014,146.43060753244686,169.05470180746877,62.85502030416435,0.956607875997288,130.74628879892038,150.51725467514942,157.7624831309042,0.4130105900151286,120.32311677099068,150.73494496006907,156.80034534858623,0.3688987976749741,142.06279664110986,149.14494341000366,156.4249726177437,0.2180906123098973,ISIC_6690811,10,2
213.48466479688773,11.665513230108555,214.0,204.0,223.0,130.73491359811817,2.0296208940874387,131.0,141.60490364606895,2.7965743708260185,142.0,16.621641183389126,46.87749932145119,224.2911426761965,-31.7827196236316,0.9232371266782484,213.856,130.65223529411765,141.67717647058825,0.3845109924907265,226.88255713045984,130.0896731269887,141.41452126120913,0.3127657649506921,199.17065152420795,131.50657501494322,141.7098027495517,0.3027232425585814,ISIC_0444603,1,3
138.25331055104655,4.492605669296935,138.0,135.0,141.0,157.2914139256728,2.3717507884700484,157.0,122.58359675352412,1.988614550954072,123.0,166.19444681759933,92.9002135839385,173.87970952584365,45.70919265271253,1.2831357967948749,135.31783107403547,156.28362877997913,124.04588112617309,0.4145237078171721,143.5379417879418,156.88617463617464,122.37967775467774,0.3287483981204613,136.20901371652516,159.37883736120182,120.5499673416068,0.2567278940623665,ISIC_7550852,7,0
